5,8,3,7,8,8,4,8,3,3,2,6,1,8,7,2,4,2,3,1,4,8,2,2,6,7,4,6,5,5,6,2,7,4,4,8,Perut,Dada,0.123354186,-0.220248257,-0.017325224,0.277344888,-0.011819337,0.066263078,-0.029496199,-0.277539243,-0.044184022,-0.195884389,-0.011365403,-0.084389728,-0.527289315,-0.692416403,2.450206705,-0.460953116,-3.113951235,-2.079906006,3.112059325,-3.140778988,0.870331531,Hai 1
8,8,7,1,6,3,7,2,6,1,2,2,2,7,8,2,3,8,8,8,7,6,6,6,2,3,5,6,1,5,5,1,2,7,4,2,Perut,Dada,0.120655173,-0.225314725,-0.015605921,0.277268373,-0.011406897,0.065378004,-0.034369622,-0.277667232,-0.046539049,-0.196992643,-0.00815735,-0.085821664,-0.532741723,-0.685633414,2.41334177,-0.447827369,-3.111192348,-2.071956477,3.119363715,-3.090146001,0.868298792,Hai 1
8,8,5,7,8,6,8,8,6,6,3,4,4,7,1,6,6,1,1,2,4,7,7,5,2,2,3,4,5,5,3,1,2,4,3,5,Perut,Dada,0.112027734,-0.225511005,-0.009369382,0.27919819,-0.010393509,0.064253544,-0.032123211,-0.275276855,-0.042035128,-0.200480898,-0.011314415,-0.087261131,-0.527627031,-0.687653148,2.398027421,-0.439718642,-3.101064239,-2.078623529,3.138245514,-3.151379819,0.866755302,Hai 1
8,2,3,8,3,5,3,3,8,2,8,2,2,3,6,7,8,3,7,2,4,1,5,5,5,5,1,7,2,4,8,6,6,2,2,3,Perut,Dada,0.116794664,-0.223650031,-0.015688015,0.277402659,-0.01081154,0.065091493,-0.028910144,-0.277597865,-0.039156298,-0.201576642,-0.01043172,-0.087303866,-0.519582483,-0.693741288,2.414564447,-0.436904961,-3.119923412,-2.068823443,3.14074521,-3.156325504,0.866745187,Hai 1
2,7,4,8,8,2,8,7,6,8,4,8,8,8,8,8,8,8,7,8,6,8,2,5,2,1,5,1,5,1,1,1,1,1,8,1,Perut,Perut,0.0703816939559248,-0.216166147858732,-0.0866542359193166,-0.064002491430276,-0.0256335801548428,-0.00465501824186908,-0.054447902366519,-0.237050300050113,0.0872707644141176,-0.0430719173616833,0.0116465530914461,-0.0154118212974734,-0.253344378091343,-0.0101232977790965,2.15331582224064,1.9511252529157,0.394700244413572,-2.07374773734777,-1.45089644583623,0.944969416445624,0.253819294523737,Besar 1
4,4,5,6,3,7,8,8,8,8,8,8,8,8,8,8,8,8,3,5,5,5,6,1,8,7,1,8,8,8,8,1,1,1,1,1,Perut,Perut,0.0671719323130853,-0.234298640807493,-0.0627095911789823,-0.0281361841257478,-0.00164165821524314,-0.00205553094798952,-0.0493182982318103,-0.238491212885919,0.0305554492256362,-0.0371478311487554,-0.00304854020488378,-0.00553261833035468,-0.365109187541321,-0.0157032263419234,2.18648377930153,0.726230574978867,-0.815654429595801,-2.11056236254978,-0.51747908942859,0.782693127528538,0.365823183276265,Besar 1
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8,1,2,2,1,1,1,1,1,8,1,1,1,1,1,8,1,Perut,Perut,0.0737727719339298,-0.255506083005557,0.0627316429275912,0.0029578664841032,0.0370017953142933,0.00788165883602516,-0.0696688890327803,-0.260908951515438,-0.0884628662274355,-0.0155217909351226,-0.0520322397641043,0.00693878625370741,-0.725303190371999,-0.0269169797835008,2.18983624768256,-1.63292093407098,-1.34490035493353,-2.18917570427875,2.03492203894299,2.80410137338831,0.725819824656523,Besar 1
8,8,8,8,1,8,1,8,8,8,8,8,8,8,8,8,8,8,1,2,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,Perut,Perut,0.040168142119471,-0.236593244690693,-0.00427856408319362,-0.0237443932188833,0.0132687838746039,0.00340166136246639,-0.0488426968865643,-0.230040899050994,-0.0222080850595845,-0.0449765444140888,-0.0245415649074418,0.0032462569007547,-0.493045116945042,-0.0126335132186536,2.07408321090412,0.760512273483339,-0.120927057746668,-2.1076896218514,-0.219575466500682,1.6823548334693,0.493269389770747,Besar 1
8,8,8,5,8,8,8,8,8,8,2,8,8,8,8,8,8,8,7,1,8,6,2,1,1,1,1,1,8,1,1,8,1,1,1,1,Perut,Perut,0.0491889596757906,-0.235714815507857,-0.0428192460599767,-0.0453914063487155,-0.00455012710041214,-0.00500158918824965,-0.0460669896680256,-0.233167664627586,0.0260345965375652,-0.0691921906762136,0.00175699755478208,-0.00971145550705418,-0.370604574141787,-0.0263495630358792,2.08343135399946,1.31302361018416,-0.115205824392206,-2.07818968593756,-1.39737106787033,0.260530654077974,0.371971759017635,Besar 1
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Perut,Perut,0.0764233719165061,-0.248043306274009,0.0948659591540605,-0.00406991285393001,0.0428446126229381,0.0104465501305883,-0.0788637179651695,-0.254541719371532,-0.118622403923698,-0.0184960788794491,-0.0539558699106374,0.00700329182178405,-0.811014833120778,-0.0279199539962056,2.17682297816147,-1.45320602572778,-2.73953361673448,-2.20798112588935,2.02180981782586,2.83548173642452,0.811571337650662,Besar 1
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,8,1,1,1,1,1,8,8,1,8,8,8,1,1,Perut,Perut,0.0451218575538721,-0.259176357962544,0.0775347115062589,-0.00776748451433506,0.0362950990935355,0.00965764191911569,-0.070925615530651,-0.237722990673296,-0.07177394081001,-0.0441239254102335,-0.0364697162210257,0.00104131092562461,-0.685482324054624,-0.0248003094542431,2.06188055926913,-1.43397219433745,-2.67693614294378,-2.18648376169423,1.06836263862667,2.63928217111027,0.686086526018865,Besar 1
7,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8,8,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,Perut,Perut,0.0452181467587791,-0.233337578553509,-0.0269137391573221,-0.055348737087471,0.000876256520936304,0.000526812497986122,-0.0459060081122496,-0.224764155058715,0.0196865086619378,-0.0803401932780534,-0.00344880100173893,-0.0117629651835853,-0.399748920591087,-0.0248463441904728,2.06079851197788,1.44101268389447,0.799446802435736,-2.05633225269863,-0.679327069468831,1.95538431174571,0.400665198174888,Besar 1
7,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,7,8,2,1,1,1,1,1,1,1,1,1,1,8,1,1,Perut,Perut,0.0563644627983235,-0.230870501790294,-0.00675176434253661,-0.0480287798865698,0.011600002058551,0.00444832249162961,-0.049664085132872,-0.230066580434603,-0.0145462539326694,-0.0580724597202534,-0.0174892928109354,-0.00474792066164396,-0.489679878555277,-0.0196687578878368,2.10981918676292,0.76867230484268,-0.461871023053469,-2.08681164691918,-0.589364791925566,2.39795568927191,0.490103514939548,Besar 1
7,3,5,8,1,4,4,8,8,8,8,8,8,8,8,8,8,8,1,5,6,1,8,4,4,1,1,1,1,1,1,1,1,1,1,8,Perut,Perut,0.0483225244897793,-0.240621166968617,0.010285620376872,-0.0407159607267602,0.0127688699962973,0.00522209843377227,-0.0479172875214229,-0.237516650974474,-0.0342094145205604,-0.0538098932353622,-0.0240189452025233,-0.00684854763330894,-0.525435265101287,-0.0195606953146324,2.07521809809107,0.52697094134714,-0.34594321271488,-2.06118130051627,0.0483549073018118,1.60633471231196,0.52588432747151,Besar 1
8,8,8,8,8,8,8,8,8,8,8,7,7,7,8,3,3,4,1,1,1,1,1,8,8,1,1,1,1,1,1,1,7,6,5,6,Perut,Perut,0.169380699480624,-0.196670330065571,0.144227177028452,-0.00912873042719345,0.0640046449005667,0.0040511920458944,-0.180141888447737,-0.182699756976158,-0.16916577101854,-0.0299068048028672,-0.0850117662412506,-0.00388497614272741,-1.16087611257471,-0.0184023442572304,2.59879334228561,-2.32094304623745,-3.03899247433683,-2.69582417168442,2.53084368036921,2.70310807640625,1.16105457897896,Besar 1
2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,8,1,1,1,1,1,1,1,1,1,8,1,8,1,1,1,Perut,Perut,0.0736161215130116,-0.229533117961224,0.0555637313294354,-0.0339692429447883,0.0400067100135818,0.0031851989097255,-0.0791079606830007,-0.232991985622274,-0.0759519598222186,-0.0387049307823968,-0.0439776968869417,0.00107589081111652,-0.716768483386944,-0.011571336710635,2.16957747917058,-0.749579983131613,-2.45555284272168,-2.18930934237403,1.20471461683144,2.2023756339557,0.716878697042563,Besar 1
4,8,4,4,5,8,8,8,8,8,8,8,8,8,8,8,8,8,4,7,3,5,3,8,8,8,1,1,1,1,1,1,1,1,1,1,Perut,Perut,0.073516646311856,-0.244699650049522,-0.0731720804799267,-0.0536522947272347,-0.0100350933102316,-0.0111782393188751,-0.0444819506567356,-0.238998720102101,0.0314037834015809,-0.0668736715639653,0.00446213252866475,-0.012960780076632,-0.348393548143862,-0.0145498217235059,2.16139081591259,1.01945158464358,-2.18313205355852,-2.07986306261735,-0.95124433356951,0.0832379331877287,0.348885167920016,Besar 1
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,Perut,Perut,0.0833754384762208,-0.235904958941879,0.000727571879192997,-0.0519936409882944,0.0152702713541754,-0.0021883399090046,-0.0773490245876534,-0.237535746190079,-0.0277859952593089,-0.0540992200085549,-0.0209285785982112,-0.00586299918074434,-0.573871145952436,-0.0103860858650948,2.21078210527743,0.0441020866517864,-1.84282872364347,-2.1930766581821,0.273644308723893,1.47729092372678,0.574062271700043,Besar 1
8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,Perut,Perut,0.108988403844188,-0.218657101243344,0.0452054451415485,-0.0467634739641714,0.0307080466563298,0.00388150517090362,-0.114458076312966,-0.221716322829516,-0.0559907957402209,-0.0454013021835892,-0.0410151148980114,-0.00256962689867147,-0.745611180318414,-0.0125055388335606,2.31819656450987,-0.595952022300389,-1.6205998104477,-2.34598750341881,0.534546009770545,2.53357450212572,0.745910928060123,Besar 1
8,0,1,0,7,8,7,1,2,0,3,8,0,7,8,3,1,7,3,0,3,0,0,0,3,7,7,3,2,0,6,0,0,0,0,0,Perut,Kepala,0.124277777777778,-0.174972222222222,0.00680555555555553,0.256305555555556,-0.00263888888888886,0.0636666666666666,-0.022,-0.260805555555555,-0.0269166666666667,-0.201916666666667,-0.00458333333333332,-0.0762777777777778,-0.515694444444444,-0.684722222222222,2.53542033826102,-0.644141795216725,-3.07361570436631,-1.98431270076681,3.09320512967816,-3.06905881307434,0.857198947299321,Hai 2
0,3,3,0,0,8,8,0,3,1,7,3,7,2,7,7,8,0,3,5,0,5,0,0,0,0,0,5,0,0,3,5,3,3,3,2,Perut,Kepala,0.137979938271605,-0.193082561728395,0.00610570987654316,0.267341820987654,-0.00512885802469131,0.0635462962962963,-0.0218611111111111,-0.273800154320988,-0.0305810185185185,-0.207664351851852,-0.00821064814814815,-0.0800077160493827,-0.53810262345679,-0.704103395061728,2.57965544319436,-0.661163469936121,-3.12257262019152,-2.03238253296196,3.16047826297704,-3.18364772384466,0.886181898692743,Hai 2
8,3,3,8,0,0,0,3,8,3,2,0,3,2,3,3,7,6,7,3,0,0,7,7,6,0,0,5,5,0,0,0,0,5,0,3,Perut,Kepala,0.132943887174211,-0.198113404492455,0.010697380829904,0.272703939471879,-0.00553135716735254,0.061181841563786,-0.0201072530864198,-0.274327782064472,-0.0271828060699589,-0.21210178755144,-0.00561696244855967,-0.0779724365569273,-0.528141739540466,-0.709086205418381,2.5348766163026,-0.648229055658227,-3.09818854177021,-2.0358111524554,3.17540730960935,-3.17402859690944,0.88416558980504,Hai 2
3,8,3,0,0,0,0,0,3,0,1,7,1,3,3,3,8,0,6,0,0,0,0,0,7,3,3,3,3,1,3,1,8,0,1,3,Perut,Kepala,0.132637330199284,-0.195086483458124,0.005463816134164,0.272825109429774,-0.00776475992131535,0.0610050511545496,-0.0171696459190672,-0.274675771724013,-0.0253939668352767,-0.212419494098651,-0.0080449156235711,-0.0773603454599147,-0.519837270542791,-0.713419061261621,2.53995131531525,-0.634761033721723,-3.08050072949636,-2.03541295730379,3.17319448405458,-1.47024798147588,0.882725457179026,Hai 2
8,7,0,7,8,3,0,1,0,0,7,0,3,7,7,8,7,1,3,0,7,7,0,6,2,3,7,0,1,0,3,3,0,0,0,0,Perut,Kepala,0.132712148061091,-0.194835735651615,0.00512399489261567,0.271995141928605,-0.0077156877755921,0.0610279180876264,-0.0200602679421963,-0.272629882547889,-0.0277331657454244,-0.21015054150274,-0.00652902543398809,-0.0805655651516643,-0.523773257515077,-0.712567196146156,2.53535937707934,-0.634422589649558,-3.08259300437869,-2.05197615328587,3.17193881820442,-3.1310954912469,0.884359511449816,Hai 2
7,2,3,7,8,7,8,0,8,0,7,7,0,3,8,5,3,1,3,7,0,0,0,0,1,0,0,3,0,0,5,0,7,5,0,1,Perut,Kepala,0.133658670779475,-0.199384325990323,0.00417011096923933,0.274805420609128,-0.00729765799376645,0.0593341088357674,-0.0205850074428388,-0.27540638562633,-0.0282425879373729,-0.210226403930632,-0.00637580626205523,-0.0794323768097685,-0.52413259048653,-0.708737977670726,2.52963934469006,-0.623038735484373,-3.0898483711901,-2.04145813417411,3.17075180167186,-3.17508912411194,0.881492554913449,Hai 2
8,3,2,8,5,3,8,7,0,3,0,1,8,0,3,1,7,0,0,0,5,0,5,5,0,0,3,0,0,3,0,0,0,1,0,3,Perut,Kepala,0.134934963077208,-0.194816231277509,0.000643614193589982,0.27124459501692,-0.00961937938871574,0.0620092808009935,-0.0210718057623011,-0.276927955156287,-0.0286456274427048,-0.211811844553629,-0.00573266128505709,-0.0790397882447158,-0.520698127513515,-0.714742721601965,2.54247022596017,-0.625510038752162,-3.0706430522683,-2.03416196033276,3.17123252803918,-3.16776667125507,0.884304244864032,Hai 2
0,0,3,3,3,7,0,8,7,0,7,7,0,0,0,2,2,0,5,0,5,0,3,7,3,0,1,0,0,0,0,0,5,3,0,0,Perut,Kepala,0.1363870823077,-0.195661561979931,0.0003512115053775,0.272506794306026,-0.00971164942746433,0.0622224800222498,-0.0225297723822862,-0.275470220976563,-0.0287679340956307,-0.209578106793156,-0.00618701836902937,-0.0804455496734643,-0.523741614653153,-0.712326186711166,2.55519671227393,-0.6274650508532,-3.07073177874563,-2.04468163839479,3.17498099131886,-3.17003679269045,0.884147488325786,Hai 2
1,4,0,3,8,7,0,3,7,8,7,1,8,7,0,1,8,8,7,6,0,4,0,0,5,6,7,0,3,3,1,3,1,0,0,7,Perut,Kepala,0.126399641175214,-0.179518376721665,-0.0288235774581839,0.257958522064056,-0.0124364347063185,0.0724784022228403,-0.0323480492328413,-0.271651950582682,-0.0324935537248786,-0.208932725188699,-0.0073385282880286,-0.0797068208242629,-0.505853933740365,-0.716397949630865,2.55257755472703,-0.516380028776648,-3.17120795201792,-2.07337570680577,3.19459737561314,-3.16711473791633,0.877000278335857,Hai 2
0,7,2,7,0,2,0,8,8,0,3,1,0,3,0,0,0,8,3,3,7,3,4,0,0,0,0,5,6,0,7,2,0,1,0,7,Perut,Kepala,0.134261101143756,-0.170542177131157,-0.0359673215960606,0.254082181168446,-0.0134010120751755,0.0765966222839678,-0.0299818902564678,-0.272156998627297,-0.0329581542701355,-0.211553686810797,-0.00623162578577856,-0.0797418561340073,-0.497884831492788,-0.729288831934191,2.61608200317873,-0.541288320646574,-3.19784089900946,-2.06617175763604,3.18523986202448,-3.15261337388544,0.883042565865724,Hai 2
3,3,1,7,3,3,8,8,0,8,3,0,3,3,3,1,0,3,4,5,5,2,4,3,3,1,5,7,0,5,0,5,7,7,1,1,Perut,Kepala,0.138896141698438,-0.167431727142532,-0.042276870044335,0.251113393921346,-0.0139278058909771,0.0791276839523324,-0.0268606080626797,-0.271032138850758,-0.0328043931741704,-0.210209824633633,-0.00664532293849383,-0.0800206071148335,-0.494441245319244,-0.73467468977595,2.63262876461171,-0.540631454996648,-1.12932282035244,-2.07378677082523,3.17367179144189,-3.15733423091194,0.885565170951978,Hai 2
8,7,0,8,1,0,2,1,0,0,7,0,3,0,0,0,3,1,7,7,1,0,5,0,4,0,0,0,7,2,5,7,7,0,5,5,Perut,Kepala,0.138636003936068,-0.148289770198404,-0.0395076908345648,0.231614260942259,-0.0151924390525272,0.0792257689986759,-0.0235794613350745,-0.268862003856966,-0.0305778998103936,-0.216616939573156,-0.00426792563718039,-0.0775283501976343,-0.486623367925534,-0.741018741382665,2.68813153253849,-0.599588307521131,-3.15207202902086,-2.07677468148419,3.17707272867001,-3.14357507306157,0.886523171091669,Hai 2
8,8,7,0,7,0,3,0,7,3,7,0,0,7,2,0,7,0,0,1,7,3,3,0,3,3,3,4,0,0,0,0,3,0,0,7,Perut,Kepala,0.121573222331557,-0.176285826949956,0.018180341921262,0.255017062803952,-0.00703312330701465,0.0656451602499632,-0.0262938739259743,-0.279440611218249,-0.0352382749947332,-0.214239359432588,-0.0055629979343661,-0.0802924541721565,-0.540406204664598,-0.725167187260629,2.5485822700499,-0.693926399301853,-3.04792237227609,-2.05310492421742,3.16016333254626,-3.13473636485525,0.904428630016273,Hai 2
0,7,3,2,3,1,7,0,0,7,7,3,7,7,0,8,0,0,0,0,6,4,5,5,1,0,0,0,0,0,0,3,1,0,1,7,Perut,Kepala,0.126515922842543,-0.17061905074861,0.0126994539422572,0.259500473966776,-0.00788980898075041,0.0622679211180545,-0.0266748298312771,-0.282206683644951,-0.0319788409720759,-0.220062204428683,-0.00346008327595462,-0.0775081237270043,-0.529289061240683,-0.735726866312795,2.60747088839371,-0.706567567295988,-3.05137587271089,-2.06129115924706,3.17983216073396,-3.12880497638064,0.906344233473375,Hai 2
3,0,3,0,8,0,7,0,7,3,2,1,0,3,1,8,3,8,0,8,3,0,2,0,1,3,0,7,4,1,0,5,0,3,6,1,Perut,Kepala,0.127792108967848,-0.173767195854128,0.0089083181650627,0.262902790943522,-0.00977471691613195,0.0590074422532793,-0.0245743008286466,-0.283977963434582,-0.0329994122492243,-0.222751727900797,-0.00445722453544319,-0.0781252256590835,-0.524369140590019,-0.738242412953133,2.60415642349822,-0.687231492805138,-3.02764723417306,-2.05629974350422,3.16885273938345,-3.13867732837543,0.905521058154408,Hai 2
8,2,7,2,1,1,1,7,8,8,8,8,2,1,1,4,4,4,2,3,3,5,3,3,3,2,1,1,8,8,5,6,7,6,5,5,Dada,Dada,0.0897442252491069,-0.219604644329281,0.0657474532823629,-0.05961381136268,0.0121729245301074,-0.0129164599374089,-0.122238175023018,-0.148221610095405,-0.0514166503402562,-0.0117708813305777,-0.0134571451259845,0.00157985484280324,-0.682232476127501,0.154354377417969,2.34106838937048,0.559747147833439,-0.0524137927939863,-1.54797693675807,1.91240036025048,1.42427242712138,0.822436587346742,Besar 2
3,8,8,8,4,8,8,8,8,8,8,8,8,8,5,8,1,4,3,1,1,8,5,1,1,1,1,1,1,1,1,1,3,2,8,6,Perut,Perut,0.101326228479142,-0.23318346234248,0.0234096514800656,-0.0371281614267411,0.0148936923480585,-0.00283101277603913,-0.097339949306195,-0.242589489169317,-0.0547615736205627,-0.0303269689258494,-0.0401515873646107,-0.00967833736547769,-0.675450902114653,-0.0105457117383898,2.30798939060816,-0.522596380729851,-1.60449583315962,-2.25649600185935,0.954294280406483,2.6072849203125,0.679822335065425,Besar 2
7,5,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,Perut,Perut,0.0767868396799762,-0.240421762842847,0.0398169347633352,-0.0410313378174095,0.0303026025652238,0.00244913853399891,-0.0780649985918388,-0.250960819143592,-0.0645489326005712,-0.0491479713590514,-0.0343375440934614,-0.00968550937126327,-0.664845858392074,-0.0314596031038442,2.21280756989016,-0.347336105216685,-1.51849523201657,-2.20356446240651,0.957903006442489,2.2305693665509,0.665968690171985,Besar 2
3,3,8,8,4,8,2,8,8,8,8,8,8,8,8,8,8,8,0,0,1,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,Perut,Perut,0.075410745546666,-0.240595048967857,0.0114949148545371,-0.0278619816060392,0.0153972945157007,0.00459580940372219,-0.0684184721831066,-0.244748911642878,-0.041348581461127,-0.0499207769821958,-0.0289538206692628,-0.00624126414920176,-0.585995718288669,-0.0397349889751068,2.20827259520822,0.0039915204932176,-1.23370735661711,-2.17692809715366,0.205167107876179,2.09270215056267,0.587654710412512,Besar 2
8,8,8,8,8,8,8,8,8,8,8,2,2,3,4,4,4,1,1,1,8,1,8,1,1,1,1,1,1,1,6,6,5,5,5,4,Perut,Perut,0.0870391873762963,-0.238405418026885,0.0724859698570705,-0.0287739439335011,0.0380388137365472,0.0036554391501034,-0.085706068671753,-0.231298580878969,-0.0965374605961424,-0.0436366882495054,-0.0492209394630351,-0.00964559067081116,-0.771777658841352,-0.0237704163604196,2.24643792793202,-0.771087816609725,-1.3631346120677,-2.2714890780783,1.10337760812299,2.10524487234892,0.773271458125876,Besar 2
8,8,8,8,8,2,8,8,8,8,8,8,8,8,8,8,8,3,1,7,1,8,1,1,1,1,1,1,1,1,1,1,1,1,8,5,Perut,Perut,0.0817788663160082,-0.23873348383408,0.0142912769404742,-0.0239381651092639,0.0175566337149041,0.0120459844208362,-0.0767696130186598,-0.236758293913305,-0.057764929461004,-0.0426010191180418,-0.0364228038739732,-0.000323488629744754,-0.627716046078926,-0.030660289343345,2.25575831501285,-0.0702073134744449,-0.623899904098424,-2.24532399798541,0.221893105510954,1.21840678478451,0.628614433044121,Besar 2
7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Perut,Perut,0.0491605240643335,-0.245325930106502,-0.0190474645294313,-0.0219427268085907,0.0102376842698584,0.00550127734502323,-0.0436047114727406,-0.244521063719814,-0.0166879147072501,-0.0406000283088345,-0.0197061889964993,-0.00228676357304846,-0.470325445724415,-0.0272405635928707,2.09573505624695,0.313337539029342,-0.630231891849258,-2.08658133203328,-0.00617159868418016,1.94054990477391,0.471351473401105,Besar 2
8,8,2,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,Perut,Perut,0.0566711256684537,-0.225120164725181,-0.00894576290359532,-0.0357484090780164,0.00814549122971829,0.00176392437069509,-0.0516556864297983,-0.232070029547773,-0.0225468865196458,-0.0407111118974676,-0.0238529496943472,-7.96565480690065E-06,-0.501509040159012,-0.0176177934331353,2.12608581653286,0.834405973818083,-1.20137305644935,-2.12527124592292,0.0466623043853247,1.74520145642688,0.501901812223931,Besar 2
